text,sentiment
"@USER Just to bring some context into this, there was this suburban train started in Bangalore like a year or so ago, and like for 10 days or so it ran almost empty with no one using it, ultimately Railways had to stop it. Any thoughts?",0
"Poor traffic management at Bangalore Ksrtc bus stand,majestic area,few trains from ksr railway station Bangalore at night...pathetic for tamilnadu bound ,kerala bound passengers,businessmen..pls help @USER @USER @USER @USER @USER",1
@USER EK568/9 very likely gets the best yields(due to higher transfer traffic) as it's very well timed for connections at DXB to Bangalore's top unserved &amp; under served destinations across US &amp; EU. The EK564/5 flight generally has a good share of O&amp;D + Transfer + cargo.,2
@USER @USER @USER @USER @USER On a sunday night same story at Bangalore airport 30% fare difference,1
"@USER Hi Team, i booked a ticket from Bangalore to chittoor via Make my trip. I haven't got the details of the bus driver. Can you please help?",1
"@USER @USER Yes. Agreed. However, again I would say the conflict is mainly between auto walas and Rapido irrespective of region. Bangalore has so many people across the country as well as Nepal(good population). The auto wala was probably ignorant",1
@USER What’s wrong with train number 12786?  Stopping every small station and the entire stretch is going dead slow.  Worst journey today between Mysore to Bangalore.,1
@USER Railways should make passengers understand the difference between Superfast &amp; mail/express.  Train no12786 labelled as superfast and take excess fare and stops in all the stations between Mysore to Bangalore and crawling.  Can authorities clarifies??,0
"@USER This is a big issue in Bangalore, the normal autowalas ask for 2 Km at least 120-150, they behave like unarmed gundas they always threaten to the rapido auto drivers to not pick at their stand and I have to always pick rapido little far from my pickup point and it feels very bad.",1
"every auto ride in bangalore feels like a near death experience. my driver made a U-turn in the middle of the highway, caused a traffic jam, hit a mini-truck, and we’re all pretending like nothing happened.🤷🏽‍♀️",1
@USER bangalore autodrivers r the worst. Experienced rapido drivers always call their passengers away from auto cartels to avoid fights. The pilot in the video must b new to bangalore.,1
@USER @USER @USER @USER Always tweeting about goods train...what happened to Bangalore to Velankanni special train proposed by @USER did TPJ division give NOC for the special train or rejected the proposal? Please answer sir HTTPURL,0
"@USER @USER @USER @USER @USER @USER @USER @USER 4 Lane road is not helping to change the decision for stopping the @USER flight for Bangalore, and Mumbai, what's the use of this infra if no one will be using it? @USER @USER",1
That ticketless travel in Trains  is rampant in non-south Indian staes is common knowledge. But even long distance Volvo  buses there are admitting standing passengers. A video grab from Vloger TUBER BASS in Jakhar Travels from udaipur to Bangalore . HTTPURL,1
"Wow!!! Just installed twitter hoping IRCTC and PMO will look into my issue... We travelled from Yashwanthpura, Bangalore to Kacheguda, Hyderabad on 9th March,2023... Train number 15024... The worst train I have travelled in... I just felt its a waste making reservations so early",1
"@USER Not only in bangalore, this auto mafia is there in every city, and they harass ola, rapido and uber drivers",1
@USER They could just move the buses from Outer Ring Road/South Bangalore side to that side. Would improve things on both ends for minimal expenditure.,0
"@USER I'll narrate a personal experience. Just few days in Bangalore, I came across this rude driver who entered from the wrong side in a One-way narrow road and refused to budge from front of my car and started shouting in Kannada.",1
"Hey @USER asking again, is there any update about the unusable farce called Uber Assist and Uber Access that you launched as a token gesture in Bangalore.",1
"@USER Most auto walas i have seen in bangalore are bunch of rowdies. I have seen them scolding cops also. One actually followed my car to threaten me and said ""bahar se aaya hai aap log, tameez se rehna ka"" ..",1
@USER This driver wasted my time as after arrival he rejected to drop  and abused me. Take actions on him HTTPURL,1
@USER Dear ola today one of your auto driver behaved very wrong with me. He asked destination after arrival and rejected to drop. You have to train your drivers not to waste our time.And please take necessary actions on the driver. Am attaching the photo of the driver HTTPURL,1
"@USER Many of these Bangalore auto driver acts like a bunch of street thugs, every time I take rapido i tell them to always drop me off before reaching the mall or the  metro station to avoid the auto driver harassing my rapido riders.",1
"Glimpses of Bangalore. Been in the car for over an hour. I think I'm going to have to be patient with the traffic. Such a green city, such unprepared infrastructure. HTTPURL",1
"@USER I remember travelling from Coimbatore to Bangalore on the Ernakulam express some 12 years ago. We had reserved seats but train was overloaded. TT was helpless. Reservation be dammed, there were people parked on rhe upper berths. In 3AC",1
"@USER Auto drivers in Bangalore are rogues.  Waiting for a Sangliana like supercop to tame this hooligan class.  If one tries to avoid them and hires a Uber, then it’s as risky to life.  The cabbies are always on phone, most often talking to a girl (rarely a wife).  Great city gone",1
"@USER @USER How can i even contact the support?The app will show ""failed to place call"".My driver took extra monet from me since I opted to pay in cash and I pay it via UPI while getting off the vehicle.He insisted to pay him again because his app shows collect cash. HTTPURL",1
"@USER Shatabdi from bangaore to chennai, incredible experience remembering good old aviation days service standard keeping just in time arrival. Keep more trains to beat over crowded bangalore airport serving 5 airport job using one killing millions of people time",2
This not first time. This kind of incidences happening on regular basis not onin Bangalore but other place also auto driver's won't allow ola and uber car driver to pick passengers from railway station and bus stand. Government need to take strict action on this.,1
@USER Bangalore-Mysore Road is always used. By first timer users who buy new car n get on to Mysore road..they don't HV proper driving sense of highway lane or overtaking discipline n will be trying to rush in from all sides without thinking of the consequences n pising Risk to All,1
"@USER @USER @USER @USER Good demands,  as well Bangalore train should be starting from Thanjavur.",0
"@USER With all due respect that our Indian railway is doing towards betterment of train station and feasibility. However hygiene and cleanliness is a big concer in daily passenger train in Bangalore, raising complaints daily in railmadad but no improvement @USER HTTPURL",1
"@USER I usually used Bounce whenever I visited Bangalore. Regrettably, you discontinued your service. My wallet contained 1000rs. How do I get that money back?",1
@USER pls clarify on Bangalore airport vehicle drop not cleared by your customer rep.,1
@USER all of a sudden airport car dropped cancelled. ? Cust.exec not giving clear reply pls tell what to do ? #Bangalore,1
"Recently booked @USER from Bangalore airport. On reaching the airport late night,came to know that the car was located 20 kms away. Zoom car told to book the cab and that they will refund the money to and fro the airport. Still awaiting refund and no one is answering. HTTPURL",1
@USER To reach out skirts of Bangalore takes 1 hour but it takes another 1 to 2 hours depending on which part of city you want to go . Unless city congestion is not taken care this helps very little I am not saying this is bad but problem for Bangalore always city traffic,1
